province,city,city_code,aqi,quality,level,pollutions,so2,no2,co,o3,pm10,pm2_5,pubtime
贵州省,贵阳市,520100,28.0,优,1,—,5.0,19.0,0.4,49.0,28.0,11.0,2021-09-01 20:00:00
贵州省,贵阳市,520100,32.0,优,1,—,5.0,20.0,0.4,46.0,32.0,11.0,2021-09-01 21:00:00
贵州省,贵阳市,520100,36.0,优,1,—,5.0,20.0,0.4,48.0,36.0,14.0,2021-09-01 22:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,15.0,0.4,54.0,35.0,14.0,2021-09-01 23:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,11.0,0.4,57.0,29.0,11.0,2021-09-02 00:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,12.0,0.4,54.0,28.0,12.0,2021-09-02 01:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,12.0,0.4,49.0,26.0,9.0,2021-09-02 02:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,12.0,0.4,48.0,26.0,12.0,2021-09-02 03:00:00
贵州省,贵阳市,520100,23.0,优,1,—,5.0,12.0,0.4,45.0,23.0,10.0,2021-09-02 04:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,10.0,0.4,47.0,25.0,10.0,2021-09-02 05:00:00
贵州省,贵阳市,520100,22.0,优,1,—,6.0,12.0,0.4,45.0,22.0,12.0,2021-09-02 06:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,14.0,0.4,42.0,23.0,13.0,2021-09-02 07:00:00
贵州省,贵阳市,520100,27.0,优,1,—,6.0,19.0,0.5,39.0,27.0,14.0,2021-09-02 08:00:00
贵州省,贵阳市,520100,31.0,优,1,—,7.0,17.0,0.5,58.0,31.0,16.0,2021-09-02 09:00:00
贵州省,贵阳市,520100,35.0,优,1,—,7.0,13.0,0.5,71.0,35.0,18.0,2021-09-02 10:00:00
贵州省,贵阳市,520100,32.0,优,1,—,6.0,10.0,0.5,85.0,32.0,17.0,2021-09-02 11:00:00
贵州省,贵阳市,520100,35.0,优,1,—,7.0,10.0,0.5,95.0,35.0,17.0,2021-09-02 12:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,8.0,0.4,93.0,31.0,15.0,2021-09-02 13:00:00
贵州省,贵阳市,520100,31.0,优,1,—,5.0,7.0,0.4,89.0,31.0,13.0,2021-09-02 14:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,9.0,0.4,88.0,26.0,11.0,2021-09-02 15:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,11.0,0.4,88.0,25.0,10.0,2021-09-02 16:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,12.0,0.4,85.0,27.0,12.0,2021-09-02 17:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,13.0,0.4,73.0,30.0,13.0,2021-09-02 18:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,17.0,0.5,63.0,30.0,12.0,2021-09-02 19:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,21.0,0.5,50.0,28.0,14.0,2021-09-02 20:00:00
贵州省,贵阳市,520100,36.0,优,1,—,5.0,21.0,0.5,45.0,36.0,21.0,2021-09-02 21:00:00
贵州省,贵阳市,520100,40.0,优,1,—,5.0,22.0,0.5,40.0,40.0,18.0,2021-09-02 22:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,19.0,0.5,42.0,42.0,21.0,2021-09-02 23:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,16.0,0.5,45.0,35.0,19.0,2021-09-03 00:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,13.0,0.5,46.0,35.0,17.0,2021-09-03 01:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,10.0,0.4,49.0,31.0,17.0,2021-09-03 02:00:00
贵州省,贵阳市,520100,30.0,优,1,—,7.0,7.0,0.4,50.0,30.0,15.0,2021-09-03 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,8.0,0.4,48.0,25.0,12.0,2021-09-03 04:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,7.0,0.4,48.0,23.0,12.0,2021-09-03 05:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,7.0,0.4,47.0,23.0,11.0,2021-09-03 06:00:00
贵州省,贵阳市,520100,20.0,优,1,—,6.0,9.0,0.4,43.0,20.0,10.0,2021-09-03 07:00:00
贵州省,贵阳市,520100,19.0,优,1,—,6.0,12.0,0.4,40.0,19.0,10.0,2021-09-03 08:00:00
贵州省,贵阳市,520100,22.0,优,1,—,6.0,12.0,0.4,43.0,22.0,10.0,2021-09-03 09:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,10.0,0.4,49.0,26.0,10.0,2021-09-03 10:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,11.0,0.4,52.0,26.0,10.0,2021-09-03 11:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,10.0,0.4,58.0,30.0,10.0,2021-09-03 12:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,8.0,0.4,63.0,25.0,8.0,2021-09-03 13:00:00
贵州省,贵阳市,520100,23.0,优,1,—,5.0,7.0,0.4,66.0,23.0,6.0,2021-09-03 14:00:00
贵州省,贵阳市,520100,20.0,优,1,—,5.0,9.0,0.4,63.0,20.0,6.0,2021-09-03 15:00:00
贵州省,贵阳市,520100,20.0,优,1,—,5.0,8.0,0.4,63.0,20.0,5.0,2021-09-03 16:00:00
贵州省,贵阳市,520100,20.0,优,1,—,5.0,10.0,0.4,60.0,20.0,5.0,2021-09-03 17:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,11.0,0.4,57.0,26.0,5.0,2021-09-03 18:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,15.0,0.4,51.0,24.0,6.0,2021-09-03 19:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,19.0,0.4,42.0,24.0,7.0,2021-09-03 20:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,20.0,0.4,37.0,27.0,9.0,2021-09-03 21:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,22.0,0.4,32.0,28.0,11.0,2021-09-03 22:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,23.0,0.4,29.0,29.0,13.0,2021-09-03 23:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,18.0,0.4,36.0,29.0,11.0,2021-09-04 00:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,14.0,0.4,44.0,27.0,9.0,2021-09-04 01:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,10.0,0.4,48.0,23.0,10.0,2021-09-04 02:00:00
贵州省,贵阳市,520100,21.0,优,1,—,5.0,9.0,0.4,48.0,21.0,8.0,2021-09-04 03:00:00
贵州省,贵阳市,520100,17.0,优,1,—,5.0,8.0,0.4,47.0,17.0,9.0,2021-09-04 04:00:00
贵州省,贵阳市,520100,18.0,优,1,—,6.0,8.0,0.4,46.0,18.0,7.0,2021-09-04 05:00:00
贵州省,贵阳市,520100,16.0,优,1,—,6.0,7.0,0.4,48.0,16.0,8.0,2021-09-04 06:00:00
贵州省,贵阳市,520100,16.0,优,1,—,6.0,8.0,0.4,50.0,15.0,7.0,2021-09-04 07:00:00
贵州省,贵阳市,520100,17.0,优,1,—,6.0,11.0,0.4,52.0,17.0,7.0,2021-09-04 08:00:00
贵州省,贵阳市,520100,19.0,优,1,—,6.0,11.0,0.4,57.0,19.0,8.0,2021-09-04 09:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,10.0,0.4,65.0,25.0,9.0,2021-09-04 10:00:00
贵州省,贵阳市,520100,28.0,优,1,—,6.0,10.0,0.4,71.0,28.0,11.0,2021-09-04 11:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,10.0,0.4,73.0,27.0,10.0,2021-09-04 12:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,8.0,0.4,74.0,28.0,8.0,2021-09-04 13:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,8.0,0.3,74.0,22.0,8.0,2021-09-04 14:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,8.0,0.4,75.0,20.0,7.0,2021-09-04 15:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,9.0,0.4,77.0,22.0,8.0,2021-09-04 16:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,10.0,0.4,76.0,21.0,7.0,2021-09-04 17:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,12.0,0.3,70.0,22.0,8.0,2021-09-04 18:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,16.0,0.4,58.0,22.0,7.0,2021-09-04 19:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,22.0,0.4,44.0,28.0,10.0,2021-09-04 20:00:00
贵州省,贵阳市,520100,38.0,优,1,—,5.0,25.0,0.4,35.0,38.0,17.0,2021-09-04 21:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,27.0,0.5,30.0,35.0,14.0,2021-09-04 22:00:00
贵州省,贵阳市,520100,38.0,优,1,—,5.0,30.0,0.5,23.0,38.0,15.0,2021-09-04 23:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,26.0,0.5,28.0,40.0,16.0,2021-09-05 00:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,22.0,0.4,33.0,35.0,14.0,2021-09-05 01:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,18.0,0.4,37.0,33.0,12.0,2021-09-05 02:00:00
贵州省,贵阳市,520100,30.0,优,1,—,6.0,13.0,0.4,45.0,30.0,12.0,2021-09-05 03:00:00
贵州省,贵阳市,520100,28.0,优,1,—,6.0,11.0,0.4,48.0,28.0,10.0,2021-09-05 04:00:00
贵州省,贵阳市,520100,24.0,优,1,—,6.0,10.0,0.4,49.0,24.0,9.0,2021-09-05 05:00:00
贵州省,贵阳市,520100,21.0,优,1,—,6.0,9.0,0.4,48.0,21.0,10.0,2021-09-05 06:00:00
贵州省,贵阳市,520100,20.0,优,1,—,6.0,12.0,0.4,44.0,20.0,8.0,2021-09-05 07:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,14.0,0.4,45.0,23.0,8.0,2021-09-05 08:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,11.0,0.4,53.0,23.0,10.0,2021-09-05 09:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,10.0,0.4,62.0,26.0,10.0,2021-09-05 10:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,10.0,0.4,69.0,27.0,11.0,2021-09-05 11:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,9.0,0.4,75.0,26.0,10.0,2021-09-05 12:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,7.0,0.3,77.0,26.0,10.0,2021-09-05 13:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,7.0,0.3,77.0,22.0,8.0,2021-09-05 14:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,8.0,0.3,79.0,18.0,5.0,2021-09-05 15:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,8.0,0.3,80.0,20.0,6.0,2021-09-05 16:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,9.0,0.3,79.0,24.0,7.0,2021-09-05 17:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,10.0,0.3,77.0,23.0,6.0,2021-09-05 18:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,14.0,0.4,69.0,22.0,5.0,2021-09-05 19:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,19.0,0.4,56.0,24.0,7.0,2021-09-05 20:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,24.0,0.5,46.0,27.0,11.0,2021-09-05 21:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,25.0,0.5,42.0,34.0,13.0,2021-09-05 22:00:00
贵州省,贵阳市,520100,33.0,优,1,—,5.0,21.0,0.4,40.0,33.0,13.0,2021-09-05 23:00:00
贵州省,贵阳市,520100,31.0,优,1,—,5.0,20.0,0.4,39.0,31.0,10.0,2021-09-06 00:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,18.0,0.4,38.0,27.0,10.0,2021-09-06 01:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,16.0,0.4,35.0,25.0,9.0,2021-09-06 02:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,17.0,0.4,31.0,22.0,8.0,2021-09-06 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,18.0,0.4,27.0,25.0,8.0,2021-09-06 04:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,17.0,0.4,26.0,25.0,9.0,2021-09-06 05:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,15.0,0.4,26.0,23.0,11.0,2021-09-06 06:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,17.0,0.5,21.0,26.0,11.0,2021-09-06 07:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,19.0,0.5,20.0,23.0,11.0,2021-09-06 08:00:00
贵州省,贵阳市,520100,32.0,优,1,—,7.0,17.0,0.5,35.0,32.0,12.0,2021-09-06 09:00:00
贵州省,贵阳市,520100,30.0,优,1,—,7.0,17.0,0.4,52.0,30.0,12.0,2021-09-06 10:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,11.0,0.4,70.0,31.0,11.0,2021-09-06 11:00:00
贵州省,贵阳市,520100,27.0,优,1,—,6.0,10.0,0.4,85.0,26.0,9.0,2021-09-06 12:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,8.0,0.4,94.0,27.0,10.0,2021-09-06 13:00:00
贵州省,贵阳市,520100,32.0,优,1,—,5.0,7.0,0.4,102.0,23.0,9.0,2021-09-06 14:00:00
贵州省,贵阳市,520100,33.0,优,1,—,5.0,8.0,0.4,103.0,24.0,10.0,2021-09-06 15:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,11.0,0.5,90.0,27.0,9.0,2021-09-06 16:00:00
贵州省,贵阳市,520100,50.0,优,1,—,5.0,13.0,0.6,84.0,50.0,14.0,2021-09-06 17:00:00
贵州省,贵阳市,520100,36.0,优,1,—,6.0,12.0,0.5,83.0,36.0,13.0,2021-09-06 18:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,11.0,0.5,82.0,35.0,12.0,2021-09-06 19:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,11.0,0.5,79.0,28.0,9.0,2021-09-06 20:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,10.0,0.5,81.0,28.0,8.0,2021-09-06 21:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,9.0,0.5,83.0,23.0,8.0,2021-09-06 22:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,7.0,0.5,83.0,21.0,8.0,2021-09-06 23:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,7.0,0.5,82.0,15.0,6.0,2021-09-07 00:00:00
贵州省,贵阳市,520100,26.0,优,1,—,4.0,6.0,0.5,82.0,14.0,6.0,2021-09-07 01:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,6.0,0.5,80.0,12.0,4.0,2021-09-07 02:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,6.0,0.5,80.0,12.0,3.0,2021-09-07 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,6.0,0.5,80.0,11.0,4.0,2021-09-07 04:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,5.0,0.5,80.0,11.0,4.0,2021-09-07 05:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,6.0,0.5,80.0,12.0,4.0,2021-09-07 06:00:00
贵州省,贵阳市,520100,25.0,优,1,—,7.0,7.0,0.5,79.0,15.0,5.0,2021-09-07 07:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,10.0,0.5,81.0,16.0,7.0,2021-09-07 08:00:00
贵州省,贵阳市,520100,27.0,优,1,—,7.0,11.0,0.5,86.0,18.0,5.0,2021-09-07 09:00:00
贵州省,贵阳市,520100,30.0,优,1,—,7.0,11.0,0.5,93.0,21.0,7.0,2021-09-07 10:00:00
贵州省,贵阳市,520100,32.0,优,1,—,8.0,11.0,0.4,100.0,22.0,6.0,2021-09-07 11:00:00
贵州省,贵阳市,520100,32.0,优,1,—,8.0,10.0,0.5,101.0,25.0,6.0,2021-09-07 12:00:00
贵州省,贵阳市,520100,33.0,优,1,—,7.0,10.0,0.5,105.0,25.0,11.0,2021-09-07 13:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,10.0,0.5,109.0,25.0,11.0,2021-09-07 14:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,11.0,0.5,112.0,26.0,12.0,2021-09-07 15:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,12.0,0.5,107.0,32.0,12.0,2021-09-07 16:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,13.0,0.5,104.0,32.0,14.0,2021-09-07 17:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,16.0,0.6,98.0,35.0,16.0,2021-09-07 18:00:00
贵州省,贵阳市,520100,39.0,优,1,—,5.0,18.0,0.6,89.0,39.0,18.0,2021-09-07 19:00:00
贵州省,贵阳市,520100,42.0,优,1,—,5.0,19.0,0.6,80.0,42.0,21.0,2021-09-07 20:00:00
贵州省,贵阳市,520100,48.0,优,1,—,5.0,18.0,0.6,78.0,48.0,26.0,2021-09-07 21:00:00
贵州省,贵阳市,520100,45.0,优,1,—,5.0,18.0,0.6,74.0,45.0,25.0,2021-09-07 22:00:00
贵州省,贵阳市,520100,45.0,优,1,—,5.0,19.0,0.6,67.0,45.0,25.0,2021-09-07 23:00:00
贵州省,贵阳市,520100,41.0,优,1,—,5.0,19.0,0.6,56.0,41.0,23.0,2021-09-08 00:00:00
贵州省,贵阳市,520100,41.0,优,1,—,5.0,21.0,0.5,47.0,41.0,23.0,2021-09-08 01:00:00
贵州省,贵阳市,520100,40.0,优,1,—,5.0,21.0,0.6,41.0,40.0,23.0,2021-09-08 02:00:00
贵州省,贵阳市,520100,41.0,优,1,—,5.0,19.0,0.6,38.0,41.0,22.0,2021-09-08 03:00:00
贵州省,贵阳市,520100,39.0,优,1,—,5.0,19.0,0.5,33.0,39.0,22.0,2021-09-08 04:00:00
贵州省,贵阳市,520100,39.0,优,1,—,5.0,18.0,0.5,32.0,39.0,21.0,2021-09-08 05:00:00
贵州省,贵阳市,520100,39.0,优,1,—,5.0,21.0,0.6,25.0,39.0,21.0,2021-09-08 06:00:00
贵州省,贵阳市,520100,40.0,优,1,—,5.0,24.0,0.6,16.0,40.0,21.0,2021-09-08 07:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,23.0,0.6,17.0,44.0,24.0,2021-09-08 08:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,21.0,0.6,29.0,44.0,23.0,2021-09-08 09:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,17.0,0.6,41.0,38.0,18.0,2021-09-08 10:00:00
贵州省,贵阳市,520100,35.0,优,1,—,8.0,14.0,0.5,63.0,35.0,18.0,2021-09-08 11:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,10.0,0.5,95.0,31.0,14.0,2021-09-08 12:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,8.0,0.5,107.0,28.0,13.0,2021-09-08 13:00:00
贵州省,贵阳市,520100,34.0,优,1,—,5.0,8.0,0.5,106.0,24.0,11.0,2021-09-08 14:00:00
贵州省,贵阳市,520100,31.0,优,1,—,5.0,11.0,0.5,99.0,24.0,9.0,2021-09-08 15:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,11.0,0.5,103.0,35.0,10.0,2021-09-08 16:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,14.0,0.5,96.0,33.0,12.0,2021-09-08 17:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,17.0,0.5,92.0,40.0,15.0,2021-09-08 18:00:00
贵州省,贵阳市,520100,41.0,优,1,—,7.0,19.0,0.5,82.0,41.0,14.0,2021-09-08 19:00:00
贵州省,贵阳市,520100,42.0,优,1,—,5.0,22.0,0.5,65.0,42.0,16.0,2021-09-08 20:00:00
贵州省,贵阳市,520100,44.0,优,1,—,5.0,27.0,0.6,46.0,44.0,16.0,2021-09-08 21:00:00
贵州省,贵阳市,520100,44.0,优,1,—,5.0,32.0,0.6,34.0,44.0,20.0,2021-09-08 22:00:00
贵州省,贵阳市,520100,47.0,优,1,—,5.0,32.0,0.6,28.0,47.0,21.0,2021-09-08 23:00:00
贵州省,贵阳市,520100,49.0,优,1,—,5.0,35.0,0.6,19.0,49.0,22.0,2021-09-09 00:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),5.0,37.0,0.7,11.0,55.0,23.0,2021-09-09 01:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),5.0,35.0,0.7,9.0,58.0,27.0,2021-09-09 02:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,34.0,0.7,6.0,58.0,28.0,2021-09-09 03:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,33.0,0.7,5.0,58.0,28.0,2021-09-09 04:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,31.0,0.7,5.0,57.0,27.0,2021-09-09 05:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),6.0,28.0,0.7,6.0,59.0,28.0,2021-09-09 06:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),6.0,27.0,0.7,7.0,54.0,28.0,2021-09-09 07:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),6.0,28.0,0.8,7.0,54.0,28.0,2021-09-09 08:00:00
贵州省,贵阳市,520100,57.0,良,2,颗粒物(PM10),7.0,32.0,0.8,12.0,63.0,30.0,2021-09-09 09:00:00
贵州省,贵阳市,520100,61.0,良,2,颗粒物(PM10),10.0,33.0,0.8,25.0,72.0,33.0,2021-09-09 10:00:00
贵州省,贵阳市,520100,60.0,良,2,颗粒物(PM10),10.0,24.0,0.6,60.0,70.0,33.0,2021-09-09 11:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),8.0,20.0,0.6,85.0,53.0,27.0,2021-09-09 12:00:00
贵州省,贵阳市,520100,49.0,优,1,—,6.0,16.0,0.6,109.0,49.0,22.0,2021-09-09 13:00:00
贵州省,贵阳市,520100,50.0,优,1,—,6.0,14.0,0.6,129.0,50.0,24.0,2021-09-09 14:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,11.0,0.5,135.0,41.0,23.0,2021-09-09 15:00:00
贵州省,贵阳市,520100,39.0,优,1,—,5.0,14.0,0.5,124.0,38.0,20.0,2021-09-09 16:00:00
贵州省,贵阳市,520100,48.0,优,1,—,6.0,17.0,0.6,115.0,48.0,18.0,2021-09-09 17:00:00
贵州省,贵阳市,520100,45.0,优,1,—,6.0,22.0,0.6,103.0,45.0,19.0,2021-09-09 18:00:00
贵州省,贵阳市,520100,46.0,优,1,—,6.0,24.0,0.6,89.0,46.0,21.0,2021-09-09 19:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),6.0,33.0,0.7,68.0,52.0,28.0,2021-09-09 20:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),6.0,31.0,0.7,60.0,56.0,33.0,2021-09-09 21:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,26.0,0.7,59.0,57.0,31.0,2021-09-09 22:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),5.0,26.0,0.6,51.0,54.0,28.0,2021-09-09 23:00:00
贵州省,贵阳市,520100,47.0,优,1,—,5.0,23.0,0.6,46.0,47.0,25.0,2021-09-10 00:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,25.0,0.6,37.0,43.0,24.0,2021-09-10 01:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),6.0,23.0,0.7,39.0,51.0,30.0,2021-09-10 02:00:00
贵州省,贵阳市,520100,54.0,良,2,细颗粒物(PM2.5),5.0,17.0,0.6,46.0,56.0,38.0,2021-09-10 03:00:00
贵州省,贵阳市,520100,48.0,优,1,—,5.0,10.0,0.5,48.0,46.0,33.0,2021-09-10 04:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,12.0,0.6,40.0,27.0,16.0,2021-09-10 05:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,13.0,0.5,33.0,29.0,18.0,2021-09-10 06:00:00
贵州省,贵阳市,520100,31.0,优,1,—,5.0,15.0,0.6,29.0,31.0,17.0,2021-09-10 07:00:00
贵州省,贵阳市,520100,32.0,优,1,—,5.0,19.0,0.6,24.0,32.0,18.0,2021-09-10 08:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,23.0,0.7,26.0,33.0,17.0,2021-09-10 09:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,26.0,0.8,39.0,40.0,25.0,2021-09-10 10:00:00
贵州省,贵阳市,520100,45.0,优,1,—,7.0,21.0,0.7,63.0,45.0,27.0,2021-09-10 11:00:00
贵州省,贵阳市,520100,44.0,优,1,—,7.0,15.0,0.6,84.0,44.0,24.0,2021-09-10 12:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,13.0,0.5,80.0,43.0,26.0,2021-09-10 13:00:00
贵州省,贵阳市,520100,36.0,优,1,—,7.0,13.0,0.5,81.0,36.0,23.0,2021-09-10 14:00:00
贵州省,贵阳市,520100,36.0,优,1,—,7.0,13.0,0.6,100.0,36.0,21.0,2021-09-10 15:00:00
贵州省,贵阳市,520100,37.0,优,1,—,7.0,11.0,0.5,107.0,37.0,21.0,2021-09-10 16:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,12.0,0.5,110.0,35.0,19.0,2021-09-10 17:00:00
贵州省,贵阳市,520100,36.0,优,1,—,6.0,19.0,0.6,106.0,36.0,19.0,2021-09-10 18:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,22.0,0.5,85.0,40.0,21.0,2021-09-10 19:00:00
贵州省,贵阳市,520100,45.0,优,1,—,6.0,25.0,0.6,63.0,45.0,19.0,2021-09-10 20:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,25.0,0.6,52.0,42.0,18.0,2021-09-10 21:00:00
贵州省,贵阳市,520100,39.0,优,1,—,6.0,29.0,0.6,42.0,39.0,19.0,2021-09-10 22:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,31.0,0.6,31.0,44.0,21.0,2021-09-10 23:00:00
贵州省,贵阳市,520100,45.0,优,1,—,6.0,29.0,0.6,26.0,45.0,19.0,2021-09-11 00:00:00
贵州省,贵阳市,520100,43.0,优,1,—,5.0,33.0,0.7,15.0,43.0,21.0,2021-09-11 01:00:00
贵州省,贵阳市,520100,45.0,优,1,—,5.0,31.0,0.7,13.0,45.0,21.0,2021-09-11 02:00:00
贵州省,贵阳市,520100,45.0,优,1,—,5.0,31.0,0.6,9.0,45.0,23.0,2021-09-11 03:00:00
贵州省,贵阳市,520100,45.0,优,1,—,5.0,25.0,0.6,11.0,45.0,23.0,2021-09-11 04:00:00
贵州省,贵阳市,520100,43.0,优,1,—,5.0,24.0,0.6,10.0,43.0,21.0,2021-09-11 05:00:00
