aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
31,6,12,0.4,45,31,13,23,84,180,3,0
27,6,9,0.4,52,27,12,22,87,180,3,0
25,6,8,0.3,54,25,9,22,88,180,3,0
23,6,7,0.4,55,23,10,22,90,180,3,0
23,6,7,0.3,55,23,10,22,92,180,3,0
22,6,10,0.4,51,22,10,22,92,180,2,0
24,7,13,0.4,47,24,11,23,87,180,2,0
27,7,13,0.4,49,27,11,24,84,180,3,0
29,7,12,0.4,53,29,12,25,75,180,3,0
30,7,12,0.4,63,30,13,27,68,180,3,0
32,6,10,0.4,70,32,12,28,62,180,3,0
33,6,9,0.4,73,33,10,29,62,180,2,0
27,6,9,0.4,73,27,9,29,55,180,3,0
23,6,10,0.4,72,22,8,30,54,180,3,0
25,6,12,0.4,70,25,9,30,52,180,3,0
30,6,14,0.4,66,30,9,30,57,180,3,0
28,6,15,0.4,64,28,10,29,57,180,2,0
26,6,16,0.4,62,26,9,28,63,125,2,0
30,6,20,0.4,54,30,12,27,66,180,2,0
31,6,22,0.5,46,31,14,26,68,180,2,0
37,6,23,0.5,43,37,13,26,73,125,2,0
40,6,23,0.4,43,40,14,25,75,180,2,0
39,6,21,0.4,45,39,15,25,78,180,2,0
41,7,18,0.4,50,41,16,24,80,180,2,0
35,7,11,0.4,63,35,14,24,80,180,2,0
27,6,8,0.4,71,27,10,24,82,125,1,0
20,5,10,0.4,62,15,7,24,82,125,1,0
16,5,13,0.4,51,14,4,24,81,225,1,0
16,5,13,0.4,44,16,5,23,83,225,2,0
18,6,13,0.4,41,18,6,22,84,225,1,0
17,6,15,0.5,38,17,7,23,84,315,1,0
16,6,19,0.6,34,16,6,24,80,125,1,0
25,7,21,0.6,45,25,7,25,76,180,2,0
34,7,19,0.5,58,34,10,26,71,180,2,0
38,7,17,0.5,70,38,14,27,71,125,2,0
47,7,14,0.5,83,47,18,27,69,180,2,0
43,7,13,0.5,89,43,22,29,61,315,2,0
43,7,10,0.5,93,43,21,30,56,125,1,0
38,6,9,0.5,111,38,21,29,58,180,2,0
37,6,15,0.5,95,37,19,21,94,225,2,18.4
46,5,15,0.4,75,46,23,22,96,0,2,5.2
26,5,21,0.5,58,26,8,21,97,180,1,1.8
22,5,23,0.5,49,22,11,21,99,180,2,1.5
21,5,27,0.5,35,21,10,21,99,90,1,2
22,5,27,0.5,31,22,10,21,100,90,1,1.5
23,5,23,0.5,34,23,12,21,100,180,2,0
23,5,24,0.5,31,23,16,21,100,180,2,0
20,5,18,0.5,34,20,13,21,99,180,1,0
20,5,15,0.5,38,20,8,20,100,180,2,2.5
19,5,13,0.4,41,19,7,20,100,125,1,5.1
15,5,10,0.4,45,15,6,20,100,225,1,0.5
14,5,10,0.4,41,14,6,20,99,45,1,3
14,5,10,0.4,42,12,5,20,100,225,1,0.4
14,5,11,0.4,42,14,3,20,99,45,1,0.2
15,5,16,0.5,38,15,4,21,99,0,1,0.3
15,5,21,0.5,35,15,6,21,97,45,2,0
19,5,21,0.5,40,19,8,22,95,90,1,0
22,5,19,0.5,56,22,12,24,85,45,1,0
25,6,17,0.5,77,25,14,24,80,180,1,0
31,5,14,0.5,87,31,19,25,81,315,1,0
33,5,11,0.5,80,33,21,26,69,180,1,0
31,6,14,0.5,73,31,18,21,92,180,2,0.3
30,6,21,0.5,65,30,16,22,89,180,2,0.1
30,5,17,0.4,68,30,15,23,86,125,2,0
25,5,16,0.5,68,25,10,23,81,90,1,0
20,5,17,0.5,61,20,10,23,80,90,1,0
22,5,25,0.5,46,22,10,22,84,90,1,0
26,5,32,0.5,33,26,11,22,86,225,1,0
28,5,37,0.6,22,28,13,22,89,180,1,0
31,5,36,0.6,18,31,14,22,92,0,1,0
33,5,38,0.6,10,33,16,22,91,45,1,0
38,5,37,0.6,6,38,17,21,95,125,1,0
38,5,34,0.6,6,38,17,21,96,180,1,0
37,5,29,0.6,6,37,18,21,97,0,1,0
40,5,25,0.6,5,40,14,20,98,315,1,0
38,5,23,0.5,5,38,16,20,99,125,1,0
38,5,22,0.5,5,38,17,20,100,315,1,0
35,5,20,0.6,7,35,15,20,100,0,1,0
35,5,21,0.6,9,35,16,21,98,0,1,0
41,5,27,0.7,13,41,19,22,94,270,1,0
49,6,32,0.7,26,49,24,24,86,180,2,0
51,7,25,0.6,57,52,25,25,77,125,2,0
43,5,17,0.5,77,43,25,25,71,180,2,0
39,5,10,0.5,92,39,21,25,73,180,2,0
30,5,10,0.4,91,30,14,26,72,315,2,0
28,5,10,0.4,88,26,12,26,66,180,2,0
30,5,10,0.4,93,23,9,27,58,125,2,0
30,5,11,0.4,95,21,10,28,57,125,2,0
30,4,12,0.4,95,21,8,27,55,180,1,0
27,4,15,0.4,86,22,8,26,61,125,1,0
22,5,26,0.4,67,22,8,25,67,125,1,0
28,5,24,0.4,64,28,10,24,69,125,1,0
37,4,25,0.5,54,37,14,23,74,180,1,0
37,5,26,0.5,43,37,18,22,81,225,1,0
35,5,27,0.5,33,35,19,22,81,125,1,0
39,5,30,0.5,23,39,20,21,88,125,1,0
40,5,31,0.5,15,40,19,20,93,315,1,0
48,5,28,0.5,16,48,23,21,91,0,1,0
43,6,25,0.5,19,43,21,21,94,180,1,0
39,6,24,0.5,17,39,20,20,96,125,1,0
40,6,25,0.5,15,40,20,20,96,125,1,0
44,6,22,0.6,12,44,20,21,93,125,1,0
47,6,25,0.6,24,47,20,23,84,180,1,0
51,6,22,0.5,53,51,25,24,79,180,2,0
50,5,16,0.5,78,50,22,25,77,180,2,0
38,6,12,0.5,95,38,18,25,72,315,2,0
35,5,11,0.5,97,35,19,27,67,180,2,0
36,5,9,0.4,96,36,18,28,60,125,2,0
30,5,9,0.4,96,29,14,29,54,180,2,0
35,5,11,0.4,96,35,10,29,52,125,2,0
33,5,12,0.5,104,26,10,29,48,315,2,0
37,5,14,0.4,96,37,12,29,51,125,2,0
27,4,15,0.4,84,27,12,26,67,125,2,0
29,4,17,0.4,72,29,13,24,79,180,2,0
26,4,22,0.5,56,26,11,23,84,180,1,0
25,4,27,0.5,44,25,11,23,86,180,2,0
31,4,33,0.5,33,31,14,22,89,125,1,0
34,4,30,0.5,30,34,16,22,90,180,1,0
36,5,27,0.5,27,36,17,22,88,125,1,0
38,5,28,0.5,18,38,17,21,94,125,1,0
42,5,30,0.5,13,42,18,21,97,180,1,0
43,5,29,0.5,13,43,20,20,98,125,1,0
45,5,26,0.6,12,45,19,20,98,125,1,0
42,5,24,0.5,11,42,22,20,99,125,1,0
43,6,23,0.6,34,43,20,24,80,315,1,0
43,5,18,0.6,62,43,19,26,71,90,1,0
40,5,16,0.5,78,40,21,28,61,45,1,0
34,5,13,0.4,107,30,17,28,59,90,2,0
36,5,12,0.4,115,30,13,29,58,270,1,0
41,5,11,0.4,130,26,13,29,52,125,2,0
40,4,10,0.4,126,29,10,29,54,90,2,0
28,5,13,0.4,86,28,11,29,59,90,3,0
29,5,13,0.4,70,29,9,28,60,90,1,0
26,6,12,0.4,79,26,9,27,69,125,2,0
34,5,14,0.4,69,34,15,26,70,90,1,0
32,4,16,0.4,61,32,14,25,73,90,1,0
36,5,17,0.4,56,36,16,25,76,90,1,0
32,5,19,0.4,47,32,16,24,78,45,1,0
36,5,20,0.4,43,36,19,24,82,90,1,0
37,5,17,0.4,45,37,20,24,86,90,1,0
36,5,13,0.4,48,36,19,23,86,45,2,0
29,5,12,0.4,47,29,16,23,88,90,2,0
31,5,11,0.4,44,31,18,23,89,90,1,0
28,5,15,0.4,35,28,15,22,89,45,1,0
28,5,14,0.4,36,28,15,23,89,45,1,0
27,5,13,0.4,37,27,15,22,87,45,1,0
23,5,12,0.4,38,23,13,22,90,90,1,0
27,5,12,0.4,40,27,15,22,91,45,1,0.1
27,5,12,0.5,48,27,16,23,90,45,1,0
30,5,11,0.4,58,30,15,25,80,45,1,0
33,5,9,0.4,69,33,18,25,75,45,2,0
31,5,8,0.4,71,31,17,26,76,0,1,0
29,4,7,0.4,80,29,16,27,67,315,1,0
26,4,9,0.5,72,26,11,25,76,0,2,0
24,4,11,0.4,62,24,13,25,78,270,1,0
24,4,10,0.4,64,24,11,26,76,225,1,0
24,4,14,0.5,55,24,11,26,69,90,2,0
26,5,15,0.5,54,26,13,26,68,90,2,0
26,5,17,0.5,50,26,10,25,70,45,2,0
28,5,19,0.4,45,28,10,24,76,45,1,0
31,5,22,0.5,36,31,12,24,80,90,1,0
32,5,23,0.5,32,32,13,24,79,45,2,0
31,5,20,0.5,32,31,13,23,83,90,1,0
27,5,19,0.5,32,27,12,23,86,45,2,0
28,5,17,0.4,31,28,11,23,88,45,1,0
26,5,14,0.4,32,26,11,22,90,45,1,0
25,5,15,0.4,29,25,11,22,92,0,1,0
26,5,14,0.4,28,26,12,22,94,225,1,0
24,5,13,0.4,30,24,10,22,90,90,1,0.1
23,5,14,0.4,27,23,11,22,93,45,2,0.1
24,5,15,0.4,24,24,10,22,93,90,1,0
24,5,18,0.5,23,24,9,22,95,125,1,0
30,5,18,0.5,27,30,14,29,65,90,2,0
27,5,18,0.5,32,27,13,23,88,45,2,0
29,5,16,0.5,44,29,13,24,83,90,1,0.3
28,5,13,0.4,56,28,13,25,79,225,1,0
26,4,10,0.4,66,26,11,24,86,45,1,0.1
23,5,9,0.4,72,22,10,25,84,270,1,0
26,5,9,0.4,82,17,9,26,77,180,2,0
24,4,15,0.5,73,24,13,23,96,180,1,10.3
25,5,24,0.5,59,25,13,24,91,90,1,0
36,5,23,0.5,51,36,15,24,92,90,1,0
32,5,16,0.4,54,32,13,23,82,45,1,0
26,5,23,0.5,43,26,12,23,89,45,1,0
28,5,34,0.5,26,28,11,22,91,125,1,0
36,5,38,0.6,16,36,15,22,93,90,0,0
40,5,35,0.6,12,40,18,21,96,270,1,0
41,5,35,0.6,8,41,17,21,96,270,1,0
41,5,31,0.6,10,41,19,21,98,315,1,0
44,5,28,0.6,10,44,19,21,97,0,1,0
42,5,25,0.6,12,42,19,21,97,0,1,0
41,5,22,0.5,13,41,17,21,97,90,1,0
37,5,18,0.5,19,37,17,21,97,0,1,0
31,5,12,0.4,30,31,16,21,95,0,1,0
25,5,10,0.4,36,25,13,21,93,45,1,0
24,5,11,0.5,45,24,13,21,93,45,1,0
24,5,10,0.4,60,24,15,24,82,45,2,0
28,5,10,0.4,69,28,14,25,74,90,2,0
33,5,9,0.4,83,33,18,26,74,45,2,0
35,5,8,0.4,99,35,20,27,63,90,1,0
35,4,7,0.4,107,35,19,28,57,45,1,0
35,4,6,0.4,110,29,16,29,52,90,2,0
35,4,7,0.4,109,28,15,29,50,45,2,0
34,4,7,0.3,106,28,13,28,49,45,2,0
33,4,7,0.3,105,26,12,29,41,90,2,0
33,4,7,0.3,105,24,9,29,43,90,2,0
31,4,9,0.4,98,26,11,27,51,90,1,0
27,4,18,0.4,72,27,12,26,54,90,1,0
32,4,28,0.5,54,32,14,26,59,90,1,0
40,4,30,0.5,45,40,18,25,65,90,2,0
48,4,16,0.4,62,48,22,24,74,0,2,0
33,4,10,0.4,68,33,15,23,77,45,2,0
24,5,8,0.4,65,24,10,23,81,90,2,0
20,5,9,0.4,57,20,10,22,86,45,2,0
19,5,9,0.4,50,19,11,22,88,45,1,0
20,5,7,0.4,53,20,11,22,89,45,2,0
20,5,7,0.4,52,20,10,22,89,45,1,0
22,5,7,0.4,52,22,10,22,89,0,2,0
21,5,8,0.4,50,21,11,22,91,45,2,0.1
22,5,10,0.4,53,22,13,22,89,45,1,0
24,5,10,0.4,56,24,13,23,84,45,1,0
25,5,9,0.4,65,25,14,24,77,90,2,0
26,5,9,0.4,72,26,11,25,74,45,2,0
25,6,8,0.4,79,25,10,26,64,45,2,0
26,5,7,0.4,82,25,12,27,61,45,2,0
27,5,7,0.4,86,25,11,26,65,0,2,0
24,5,9,0.4,76,24,11,25,78,225,2,0
26,5,12,0.4,71,26,12,24,79,270,1,0
27,6,8,0.4,85,27,11,27,68,180,1,0
27,5,9,0.4,85,24,11,26,73,125,1,0
27,5,10,0.4,86,26,12,25,77,125,2,0
28,5,17,0.5,72,28,13,23,87,125,1,0
35,6,29,0.5,47,35,16,22,89,180,1,0
51,6,34,0.5,32,51,20,22,92,180,1,0
45,6,36,0.6,24,45,20,21,96,125,1,0
48,6,35,0.6,17,48,23,21,98,125,1,0
50,6,37,0.7,11,50,21,21,98,125,1,0
51,6,34,0.6,8,52,24,20,99,125,1,0
53,6,31,0.6,6,55,27,20,99,180,1,0
53,6,28,0.7,4,55,28,20,100,125,1,0
54,6,25,0.6,4,57,28,19,100,125,1,0
51,6,22,0.6,4,52,25,19,100,125,1,0
48,6,20,0.6,5,48,23,19,100,180,1,0
50,6,20,0.7,8,50,24,20,100,125,1,0
52,7,28,0.8,14,54,27,21,98,45,1,0
59,8,32,0.7,35,67,32,24,80,270,1,0
57,7,23,0.6,70,64,32,26,67,315,1,0
48,6,15,0.5,95,48,26,28,58,180,1,0
38,6,10,0.5,115,38,18,28,56,180,2,0
43,6,11,0.5,136,31,16,31,52,0,2,0
47,5,11,0.4,149,32,15,29,48,90,2,0
47,5,11,0.5,148,35,15,30,48,90,2,0
45,5,10,0.5,143,35,16,30,50,90,2,0
36,5,9,0.5,115,35,14,29,52,90,1,0
30,4,11,0.5,95,27,11,28,53,90,1,0
26,4,16,0.5,79,26,13,27,64,180,2,0
29,5,21,0.4,65,29,10,26,67,180,1,0
35,5,28,0.5,53,35,14,25,71,90,1,0
44,5,35,0.5,38,44,18,24,78,180,2,0
49,5,39,0.6,30,49,19,24,79,315,1,0
53,6,31,0.5,37,56,22,23,79,315,2,0
45,7,27,0.5,36,45,21,23,86,180,1,0
41,6,27,0.5,31,41,20,22,89,180,1,0
41,6,27,0.5,24,41,19,22,93,125,1,0
40,6,30,0.5,15,40,19,21,94,125,1,0
49,6,28,0.5,12,49,19,21,95,125,1,0
45,6,25,0.6,10,45,19,21,96,270,0,0
48,8,24,0.6,14,48,20,22,86,270,1,0
51,11,31,0.7,26,52,21,25,78,225,1,0
56,11,32,0.7,51,62,27,27,65,225,1,0
56,10,22,0.6,88,61,28,28,59,225,2,0
49,10,14,0.6,100,49,24,29,50,90,2,0
43,8,10,0.5,116,43,21,30,50,270,2,0
36,7,12,0.6,106,36,16,31,45,90,2,0
36,7,12,0.5,101,36,20,31,44,45,2,0
36,6,8,0.4,111,36,18,30,46,45,2,0
35,6,8,0.4,111,27,12,32,45,125,2,0
33,5,10,0.4,104,28,12,29,60,125,2,0
31,6,15,0.5,97,31,14,27,67,180,1,0
37,7,14,0.5,99,37,19,23,90,0,3,0.8
39,6,13,0.4,99,39,20,21,99,125,2,52.9
30,5,25,0.5,74,30,14,21,100,125,1,0
31,5,28,0.5,59,31,12,20,100,315,1,0
31,5,29,0.5,49,31,12,20,100,125,1,0
36,5,29,0.5,39,36,15,20,100,45,1,0
36,5,27,0.5,35,36,14,20,100,125,1,0.1
38,5,26,0.5,32,38,14,20,100,125,1,0
36,5,26,0.5,26,36,16,20,100,180,1,0
36,5,24,0.5,22,36,17,20,100,125,1,0
35,5,24,0.5,19,35,19,20,100,125,1,0
34,5,23,0.5,17,34,17,20,100,125,0,0
40,6,24,0.6,19,40,20,21,100,125,0,0
47,7,26,0.7,39,47,22,23,91,270,1,0
49,8,18,0.7,86,49,24,26,83,225,1,0
46,7,14,0.6,111,46,21,28,69,90,1,0
40,6,12,0.6,123,40,20,28,69,270,1,0
39,6,12,0.5,123,39,19,29,60,90,1,0
38,5,12,0.5,112,38,17,29,59,45,3,0
33,5,15,0.5,101,33,17,28,61,45,2,0
31,5,16,0.5,97,30,17,29,64,45,2,0
31,5,20,0.6,97,26,13,29,57,45,2,0
32,5,16,0.6,101,30,17,28,59,0,3,0
32,5,21,0.6,91,32,16,27,67,0,1,0
34,5,27,0.6,78,34,18,25,80,90,2,0
37,5,31,0.6,59,37,19,23,93,125,2,1.7
38,5,39,0.7,36,38,20,23,95,125,1,0.1
41,5,44,0.7,26,41,20,23,96,90,1,0.2
46,5,34,0.6,34,46,25,22,95,315,1,0.9
38,5,25,0.6,39,38,24,22,99,125,1,0.3
34,5,22,0.6,40,34,21,22,99,125,1,0
32,5,19,0.6,42,32,17,22,99,315,1,0
31,5,19,0.5,40,31,17,22,99,45,1,0
30,5,20,0.5,30,30,16,21,100,125,1,0
35,5,23,0.6,21,35,18,21,100,180,2,0
41,5,24,0.6,18,41,20,21,100,125,1,0
39,6,25,0.6,18,39,19,22,100,180,1,0
45,6,27,0.7,22,45,21,23,96,180,1,0
50,8,28,0.7,39,50,24,25,83,0,1,0
53,8,27,0.7,62,55,26,26,73,45,2,0
54,7,20,0.6,104,57,28,28,68,270,1,0
46,6,13,0.6,138,46,23,29,59,270,2,0
45,5,10,0.5,144,42,21,30,56,45,2,0
45,5,10,0.5,142,38,22,31,50,270,1,0
43,5,10,0.5,137,36,18,32,50,45,2,0
43,5,10,0.5,137,34,16,31,46,90,2,0
44,5,10,0.5,139,36,15,30,52,90,1,0
42,5,11,0.5,133,36,15,29,60,125,2,0
35,5,17,0.5,111,35,15,26,74,180,2,0
38,5,19,0.6,98,38,21,26,76,180,2,0
40,5,23,0.6,77,40,20,24,93,125,2,4.6
42,5,24,0.6,69,42,21,23,93,125,1,0
41,5,19,0.5,71,41,21,23,95,125,1,0
36,5,19,0.6,64,36,19,23,95,125,1,0
35,5,21,0.6,53,35,19,23,94,125,1,0
38,5,23,0.6,42,38,20,23,97,125,1,0
40,5,22,0.6,33,40,21,22,99,125,1,0
38,5,23,0.6,26,38,21,22,100,180,1,0
40,5,23,0.6,21,40,22,21,100,180,1,0
42,5,26,0.7,14,42,23,21,100,315,2,0
45,6,25,0.7,17,45,25,22,100,125,1,0
49,8,30,0.8,27,49,26,24,88,125,1,0
55,13,28,0.7,55,59,30,26,78,225,1,0
54,14,24,0.7,93,57,29,29,69,315,1,0
53,10,19,0.6,120,55,28,29,70,270,2,0
49,8,14,0.6,143,49,25,31,52,270,2,0
47,7,9,0.5,148,46,22,32,44,225,2,0
47,5,9,0.4,149,38,17,33,45,225,1,0
48,5,8,0.4,153,34,13,33,30,0,2,0
49,5,9,0.5,155,34,14,34,33,225,2,0
48,5,10,0.5,151,34,15,33,35,45,2,0
45,6,11,0.5,143,35,14,31,48,45,2,0
40,6,18,0.5,122,40,22,28,67,180,2,0
46,6,20,0.5,105,46,26,26,71,125,2,0
46,6,29,0.5,73,46,23,26,76,180,2,0
48,6,30,0.6,56,48,22,26,78,180,1,0
49,6,32,0.6,43,49,22,25,81,125,1,0
51,5,38,0.6,30,51,24,24,88,180,1,0
56,5,39,0.7,22,61,25,24,89,125,1,0
54,5,35,0.6,21,57,27,23,92,125,1,0
56,5,30,0.6,26,61,27,23,93,125,1,0
54,6,25,0.6,31,57,26,23,90,180,1,0
46,6,22,0.6,31,46,24,23,91,125,1,0
42,5,23,0.6,24,42,23,23,92,125,1,0
45,6,25,0.7,24,45,24,24,86,125,1,0
51,7,27,0.7,39,52,27,26,72,180,1,0
53,7,28,0.7,63,55,27,27,71,315,1,0
53,8,30,0.7,83,56,26,28,68,315,1,0
57,8,26,0.7,121,63,27,30,57,315,1,0
55,7,16,0.5,155,59,26,31,50,270,1,0
59,6,14,0.5,167,46,18,31,53,225,2,0
50,6,12,0.5,157,46,20,31,48,0,2,0
47,7,17,0.6,150,46,20,30,47,0,2,0
51,7,14,0.6,135,52,21,29,54,0,3,0
51,7,14,0.6,130,52,25,29,47,45,2,0
47,7,14,0.6,133,47,24,28,55,45,2,0
48,7,15,0.6,135,48,25,28,59,90,1,0
52,8,19,0.6,124,53,30,25,81,180,1,0
56,7,27,0.6,97,61,35,24,80,180,2,0
60,8,28,0.6,80,69,36,24,85,125,1,0
61,7,28,0.6,66,71,38,23,87,125,1,0
58,6,31,0.6,51,66,29,22,89,125,1,0
57,6,28,0.6,45,63,33,22,90,180,2,0
57,6,26,0.6,43,63,33,22,91,45,1,0
56,6,25,0.6,38,62,32,21,92,125,1,0
55,6,23,0.6,38,59,30,21,93,315,1,0
52,7,22,0.6,37,54,29,21,93,315,0,0
51,7,23,0.6,35,52,30,22,94,90,1,0
51,8,23,0.6,38,52,29,24,77,225,1,0
51,9,24,0.6,58,51,28,25,71,225,1,0
52,9,23,0.6,88,53,27,28,65,225,1,0
52,9,18,0.6,129,53,27,29,60,225,1,0
54,8,15,0.6,161,57,28,30,52,270,2,0
53,7,8,0.6,162,56,27,32,41,90,2,0
50,6,8,0.5,157,46,21,32,39,90,2,0
48,5,9,0.4,152,41,18,33,35,0,2,0
47,5,10,0.4,148,37,15,32,43,90,2,0
46,6,11,0.4,146,38,15,32,40,90,2,0
46,6,10,0.5,146,40,16,31,41,90,1,0
46,7,13,0.5,145,45,19,31,40,45,1,0
47,7,17,0.5,136,47,20,30,45,90,1,0
48,7,30,0.6,106,48,24,28,54,270,1,0
54,7,40,0.6,81,58,27,26,62,125,1,0
56,7,50,0.7,60,62,32,26,66,180,1,0
63,8,56,0.7,43,75,35,26,69,180,1,0
69,7,39,0.6,59,88,37,26,67,90,2,0
60,6,26,0.6,76,70,30,25,74,125,2,0
53,6,24,0.6,67,56,26,24,75,125,1,0
52,5,22,0.6,62,53,26,23,80,125,1,0
48,5,25,0.6,48,48,26,23,82,45,1,0
51,6,23,0.7,43,52,26,23,87,0,1,0
51,5,23,0.6,41,52,28,23,88,270,1,0
51,6,29,0.7,39,51,25,24,79,125,1,0
52,7,26,0.7,64,53,26,27,68,45,1,0
54,8,18,0.6,97,57,27,28,66,270,1,0
47,8,13,0.6,122,47,23,29,60,45,2,0
45,7,8,0.5,130,45,22,31,46,45,2,0
43,6,6,0.4,136,39,18,32,44,0,2,0
42,5,7,0.4,134,30,13,31,42,45,2,0
43,5,7,0.4,135,31,13,33,36,45,2,0
45,5,7,0.4,142,31,13,33,32,90,2,0
45,5,8,0.4,142,31,12,33,32,45,2,0
44,5,8,0.4,138,34,13,32,34,90,2,0
41,5,11,0.4,131,31,13,31,38,90,2,0
37,5,15,0.4,117,32,14,30,41,45,2,0
35,6,21,0.4,99,35,17,29,46,90,2,0
44,5,28,0.5,83,44,22,28,50,90,1,0
45,5,29,0.5,71,45,21,27,49,90,1,0
50,5,28,0.5,65,50,22,24,65,125,1,0
51,5,33,0.6,52,51,23,24,67,225,0,0
55,6,38,0.6,41,60,24,23,72,180,1,0
57,6,38,0.6,34,63,25,23,77,125,1,0
58,6,37,0.6,26,66,24,22,77,0,1,0
56,6,38,0.6,20,62,26,22,77,225,1,0
59,6,36,0.6,17,67,26,22,81,270,1,0
58,6,32,0.5,18,66,27,21,85,270,1,0
54,6,32,0.6,24,58,25,23,76,225,1,0
54,7,33,0.6,46,58,26,25,69,225,1,0
55,8,23,0.6,97,60,26,28,57,0,1,0
51,7,16,0.5,136,52,24,29,54,270,1,0
48,6,11,0.5,153,43,20,30,49,225,1,0
46,5,8,0.5,146,42,18,33,38,45,1,0
45,5,8,0.5,142,40,16,32,40,90,1,0
42,5,6,0.4,134,36,16,33,37,0,2,0
41,4,7,0.5,131,33,14,32,38,90,2,0
41,4,8,0.5,130,35,13,32,37,45,2,0
40,5,10,0.5,126,38,15,32,38,90,2,0
40,5,12,0.5,118,40,18,31,37,90,2,0
39,5,14,0.4,102,39,18,29,46,90,2,0
40,5,20,0.5,91,40,16,28,51,90,1,0
47,5,22,0.5,84,47,21,28,55,45,1,0
48,5,20,0.5,80,48,21,27,57,90,1,0
48,5,25,0.5,67,48,23,26,60,0,1,0
52,5,27,0.5,58,54,23,25,66,225,1,0
54,5,24,0.5,56,57,22,25,65,0,2,0
51,5,20,0.5,59,52,24,25,68,45,2,0
50,5,16,0.5,66,50,25,24,74,45,1,0
45,5,11,0.5,72,45,25,23,81,225,1,0
38,5,11,0.5,71,38,23,23,82,225,1,0
39,5,12,0.6,67,39,22,23,82,0,1,0
40,6,14,0.6,70,40,23,24,74,45,1,0
42,6,13,0.6,103,42,25,26,70,45,2,0
43,6,11,0.6,115,43,23,27,60,45,2,0
43,5,9,0.6,122,43,22,28,55,0,2,0
45,5,8,0.6,129,45,22,30,50,0,2,0
43,5,7,0.5,131,43,20,31,52,45,2,0
42,5,7,0.5,132,40,22,31,45,45,2,0
41,5,7,0.5,131,37,21,32,39,45,3,0
41,5,7,0.5,128,41,19,32,42,45,3,0
40,5,8,0.4,126,38,18,32,42,90,2,0
41,5,9,0.4,123,41,17,31,43,90,2,0
40,5,10,0.5,119,40,19,30,45,90,2,0
40,5,14,0.5,110,40,20,29,49,90,2,0
43,5,18,0.5,98,43,21,28,50,45,2,0
45,5,19,0.5,91,45,23,27,55,90,1,0
47,5,22,0.5,81,47,23,27,58,45,1,0
49,5,26,0.5,67,49,25,26,60,45,1,0
52,5,25,0.6,55,54,25,24,71,270,0,0
52,5,25,0.6,55,54,25,23,74,125,1,0
52,5,29,0.6,30,53,27,21,88,180,1,0
53,5,30,0.6,22,56,27,21,88,225,1,0
54,5,31,0.6,15,57,27,21,89,45,1,0
56,6,31,0.7,24,61,29,23,82,315,1,0
55,7,27,0.7,62,59,30,25,68,45,1,0
55,6,17,0.6,108,60,29,27,61,45,2,0
48,5,11,0.6,130,48,23,29,53,45,1,0
44,5,9,0.6,139,44,22,30,50,0,2,0
44,5,7,0.6,138,41,21,30,49,90,2,0
43,4,7,0.6,136,39,22,31,44,90,2,0
42,5,6,0.6,133,37,21,32,43,90,2,0
41,4,7,0.5,130,37,17,32,36,90,2,0
40,4,7,0.5,127,35,18,32,36,90,2,0
39,5,8,0.5,124,35,18,32,38,45,2,0
38,4,9,0.5,120,34,17,31,42,45,2,0
37,4,14,0.5,108,37,17,29,48,90,2,0
38,5,23,0.6,87,38,20,29,50,270,1,0
49,5,28,0.6,73,49,24,28,57,270,6,0
51,5,30,0.6,62,52,27,28,57,270,6,0
54,5,35,0.6,48,57,27,26,63,125,1,0
59,5,38,0.7,39,67,30,25,69,125,1,0
60,5,37,0.7,36,70,31,24,76,125,1,0
62,7,36,0.7,33,73,33,24,77,125,1,0
63,6,32,0.7,34,75,35,23,78,125,1,0
61,7,28,0.7,38,72,34,23,82,125,1,0
59,6,30,0.7,31,68,34,23,83,90,1,0
59,7,29,0.8,29,68,36,23,83,270,1,0
60,8,27,0.8,36,69,37,24,77,270,1,0
57,9,22,0.8,66,63,35,26,67,90,2,0
54,9,17,0.7,92,57,30,28,62,90,2,0
50,8,14,0.6,119,50,26,29,56,315,1,0
49,7,13,0.6,147,49,26,31,56,315,1,0
55,7,12,0.6,164,52,26,32,46,0,1,0
57,6,12,0.6,165,51,27,31,54,90,2,0
51,5,13,0.6,142,51,28,30,58,90,2,0
47,5,15,0.6,134,47,25,29,59,90,2,0
51,4,15,0.6,121,52,25,29,60,90,2,0
44,4,20,0.6,108,44,20,28,63,90,2,0
46,5,26,0.6,97,46,20,28,64,180,2,0
53,5,30,0.7,83,55,23,27,70,180,1,0
55,5,41,0.7,57,60,27,26,71,125,1,0
63,6,41,0.7,45,75,36,25,77,125,1,0
65,6,43,0.8,33,79,41,25,79,125,1,0
66,6,46,0.8,24,81,45,24,84,90,0,0
68,5,45,0.8,17,85,42,24,87,125,1,0
67,5,42,0.8,15,83,40,23,89,125,1,0
65,5,40,0.7,13,79,40,23,92,125,1,0
62,5,38,0.7,7,73,36,23,92,125,1,0
60,5,36,0.7,8,69,33,22,94,125,2,0
59,5,34,0.7,9,67,36,22,96,315,1,0
58,5,30,0.7,7,66,34,22,96,125,1,0
59,5,29,0.8,16,67,32,22,92,270,1,0
58,6,26,0.7,42,66,33,26,76,125,2,0
54,6,22,0.6,71,57,29,27,70,180,2,0
53,6,16,0.6,98,55,26,29,61,180,3,0
50,6,11,0.6,116,50,22,30,57,180,3,0
